Brand,Model,Version,Price,Modèle,Main,Kilométrage,Carburant,Transmision,Puissance fiscale,Couleur extérieure,Etat du véhicule,Climatisation,Vitres électriques,Sièges électriques,Ordinateur de bord,Start & Stop,Régulateur de vitesse,Allumage auto. des feux,Détecteur de pluie,Commandes au volant,Ecran tactile,Rétroviseurs électriques,Ouverture auto. du coffre,Démarrage mains libres,Banquette arrière rabattable 1/3-2/3,Caméra de recul,Bluetooth,Jantes aluminium,Volant cuir,Feux de jour,Barres de toit,Toit,Airbags,ABS,ESP,Antipatinage,Architecture,Cylindrée,Conso. ville,Conso. route,Vitesse maxi.,Volume du réservoir
BMW,Série 8 Gran Coupé,,2.042.000 DH *   * Prix public,,,,,,25 cv,,,auto. Bi-zone,Electrique AV,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,non,oui,oui,20 pouces,oui,oui,non,Rigide,6.0,oui,oui,oui,8 cylindres en V,4.395 cm³,"15,2 l/100 km","8,0 l/100 km",250 km/h,68 litre
BMW,X1,,371.000 DH *   * Prix public,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,non,oui,,oui,oui,non,oui,17 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,3 cylindres en ligne,1.496 cm³,"5,6 l/100 km","4,3 l/100 km",190 km/h,51 litre
BMW,X1,,410.000 DH *   * Prix public,,,,,,6 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,18 pouces,oui,oui,oui,Panoramique ouvrant,8.0,oui,oui,oui,3 cylindres en ligne,1.496 cm³,"5,6 l/100 km","4,3 l/100 km",190 km/h,51 litre
BMW,X1,,475.000 DH *   * Prix public,,,,,,6 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,18 pouces,oui,oui,oui,Panoramique ouvrant,8.0,oui,oui,oui,3 cylindres en ligne,1.496 cm³,"5,6 l/100 km","4,3 l/100 km",190 km/h,51 litre
BMW,X1,,385.000 DH *   * Prix public,,,,,,8 cv,,,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,non,oui,,oui,oui,non,oui,17 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"5,4 l/100 km","4,4 l/100 km",205 km/h,51 litre
BMW,X1,,428.000 DH *   * Prix public,,,,,,8 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,18 pouces,oui,oui,oui,Panoramique ouvrant,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"5,4 l/100 km","4,4 l/100 km",205 km/h,51 litre
BMW,X1,,480.000 DH *   * Prix public,,,,,,8 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,18 pouces,oui,oui,oui,Panoramique ouvrant,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"5,4 l/100 km","4,4 l/100 km",205 km/h,51 litre
BMW,X3,,489.700 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"5,3 l/100 km","4,3 l/100 km",195 km/h,67 litre
BMW,X3,,546.000 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique ouvrant,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"5,3 l/100 km","4,3 l/100 km",195 km/h,67 litre
BMW,X3,,523.000 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"5,4 l/100 km","4,8 l/100 km",213 km/h,67 litre
BMW,X3,,590.000 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique ouvrant,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"5,4 l/100 km","4,8 l/100 km",213 km/h,67 litre
BMW,X4,,618.000 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"7,2 l/100 km","5,1 l/100 km",213 km/h,68 litre
BMW,X4,,714.000 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique ouvrant,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"7,2 l/100 km","5,1 l/100 km",213 km/h,68 litre
BMW,X5,,708.000 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"6,2 l/100 km","5,2 l/100 km",220 km/h,80 litre
BMW,X5,,748.000 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"6,2 l/100 km","5,2 l/100 km",220 km/h,80 litre
BMW,X5,,785.000 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"6,2 l/100 km","5,2 l/100 km",220 km/h,80 litre
BMW,X5,,815.000 DH *   * Prix public,,,,,,8 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,4 cylindres,1.995 cm³,"6,2 l/100 km","5,2 l/100 km",220 km/h,80 litre
BMW,X5,,773.000 DH *   * Prix public,,,,,,12 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,6 cylindres en ligne,2.993 cm³,"6,8 l/100 km","5,6 l/100 km",230 km/h,80 litre
BMW,X5,,800.000 DH *   * Prix public,,,,,,12 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,6 cylindres en ligne,2.993 cm³,"6,8 l/100 km","5,6 l/100 km",230 km/h,80 litre
BMW,X5,,839.000 DH *   * Prix public,,,,,,12 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,6 cylindres en ligne,2.993 cm³,"6,8 l/100 km","5,6 l/100 km",230 km/h,80 litre
BMW,X5,,869.000 DH *   * Prix public,,,,,,12 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,20 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,6 cylindres en ligne,2.993 cm³,"6,8 l/100 km","5,6 l/100 km",230 km/h,80 litre
BMW,X5,,838.000 DH *   * Prix public,,,,,,12 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,6 cylindres en ligne,2.993 cm³,"8,4 l/100 km","6,3 l/100 km",245 km/h,80 litre
BMW,X5,,865.000 DH *   * Prix public,,,,,,12 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,6 cylindres en ligne,2.993 cm³,"8,4 l/100 km","6,3 l/100 km",245 km/h,80 litre
BMW,X5,,905.000 DH *   * Prix public,,,,,,12 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,6 cylindres en ligne,2.993 cm³,"8,4 l/100 km","6,3 l/100 km",245 km/h,80 litre
BMW,X5,,935.000 DH *   * Prix public,,,,,,12 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,20 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,6 cylindres en ligne,2.993 cm³,"8,4 l/100 km","6,3 l/100 km",245 km/h,80 litre
BMW,X5,,886.000 DH *   * Prix public,,,,,,17 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,6 cylindres en ligne,2.998 cm³,- l/100 km,- l/100 km,235 km/h,80 litre
BMW,X5,,912.000 DH *   * Prix public,,,,,,17 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,6 cylindres en ligne,2.998 cm³,- l/100 km,- l/100 km,235 km/h,80 litre
BMW,X5,,939.000 DH *   * Prix public,,,,,,17 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,6 cylindres en ligne,2.998 cm³,- l/100 km,- l/100 km,235 km/h,80 litre
BMW,X5,,963.000 DH *   * Prix public,,,,,,17 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,oui,Panoramique,8.0,oui,oui,oui,6 cylindres en ligne,2.998 cm³,- l/100 km,- l/100 km,235 km/h,80 litre
BMW,X5,,1.190.000 DH *   * Prix public,,,,,,12 cv,,,auto. Bi-zone,Electrique AV,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,non,oui,oui,20 pouces,oui,oui,non,Rigide,6.0,oui,oui,oui,6 cylindres en ligne,2.993 cm³,"7,9 l/100 km","6,1 l/100 km",250 km/h,80 litre
BMW,i4,,815.000 DH *   * Prix public,,,,,,15 cv,,,auto. Tri-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,18 pouces,oui,oui,non,Panoramique ouvrant,8.0,oui,oui,oui,,,,,190 km/h,
BMW,i4,,890.000 DH *   * Prix public,,,,,,15 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,non,Panoramique ouvrant,8.0,oui,oui,oui,,,,,190 km/h,
BMW,i4,,922.000 DH *   * Prix public,,,,,,25 cv,,,auto. Tri-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,18 pouces,oui,oui,non,Panoramique ouvrant,8.0,oui,oui,oui,,,,,225 km/h,
BMW,i4,,978.000 DH *   * Prix public,,,,,,25 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,19 pouces,oui,oui,non,Panoramique ouvrant,8.0,oui,oui,oui,,,,,225 km/h,
BMW,iX,,1.005.000 DH *   * Prix public,,,,,,15 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,21 pouces,oui,oui,non,Panoramique,8.0,oui,oui,oui,,,,,200 km/h,
BMW,iX,,1.120.000 DH *   * Prix public,,,,,,15 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,21 pouces,oui,oui,non,Panoramique,8.0,oui,oui,oui,,,,,200 km/h,
BMW,iX,,1.177.000 DH *   * Prix public,,,,,,25 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,21 pouces,oui,oui,non,Panoramique,8.0,oui,oui,oui,,,,,200 km/h,
BMW,iX,,1.309.000 DH *   * Prix public,,,,,,25 cv,,,auto. Tri-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,21 pouces,oui,oui,non,Panoramique,8.0,oui,oui,oui,,,,,200 km/h,
CITROEN,AMI,,99.900 DH * promo,,,,,,5 cv,,,non,Electrique AV,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,Panoramique,0.0,non,non,non,,,,,45 km/h,
CITROEN,C3,,176.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,oui,non,oui,non,non,non,oui,oui,,non,oui,non,oui,non,non,oui,non,Rigide,6.0,oui,oui,oui,4 cylindres,1.560 cm³,"5,7 l/100 km","3,7 l/100 km",180 km/h,42 litre
CITROEN,C3,,182.400 DH * promo,,,,,,6 cv,,,auto.,Electrique AV/AR,non,oui,non,oui,non,non,non,oui,oui,,non,oui,non,oui,non,oui,oui,non,Rigide,6.0,oui,oui,oui,4 cylindres,1.560 cm³,"5,7 l/100 km","3,7 l/100 km",180 km/h,42 litre
CITROEN,C3,,190.900 DH * promo,,,,,,6 cv,,,auto.,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,oui,,non,oui,oui,oui,16 pouces,oui,oui,non,Rigide,6.0,oui,oui,oui,4 cylindres,1.560 cm³,"5,7 l/100 km","3,7 l/100 km",180 km/h,42 litre
CITROEN,C-Elysée,,159.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,non,non,non,non,non,oui,non,oui,,non,oui,non,oui,non,non,oui,non,Rigide,2.0,oui,non,non,4 cylindres,1.560 cm³,"5,8 l/100 km","4,1 l/100 km",172 km/h,50 litre
CITROEN,C-Elysée,,177.900 DH * promo,,,,,,6 cv,,,auto.,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,,non,oui,non,oui,16 pouces,oui,oui,non,Rigide,2.0,oui,non,non,4 cylindres,1.560 cm³,"5,8 l/100 km","4,1 l/100 km",172 km/h,50 litre
CITROEN,C4,,229.900 DH * promo,,,,,,6 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,non,oui,non,oui,non,oui,oui,non,Rigide,6.0,oui,oui,oui,4 cylindres en ligne,1.499 cm³,"4,6 l/100 km","3,7 l/100 km",193 km/h,50 litre
CITROEN,C4,,249.900 DH * promo,,,,,,6 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,17 pouces,oui,oui,non,Rigide,6.0,oui,oui,oui,4 cylindres en ligne,1.499 cm³,"4,6 l/100 km","3,7 l/100 km",193 km/h,50 litre
CITROEN,C4,,259.900 DH * promo,,,,,,6 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,non,oui,non,oui,non,oui,oui,non,Rigide,6.0,oui,oui,oui,4 cylindres en ligne,1.499 cm³,"4,4 l/100 km","3,9 l/100 km",190 km/h,50 litre
CITROEN,C4,,279.900 DH * promo,,,,,,6 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,17 pouces,oui,oui,non,Rigide,6.0,oui,oui,oui,4 cylindres en ligne,1.499 cm³,"4,4 l/100 km","3,9 l/100 km",190 km/h,50 litre
CITROEN,C4,,305.900 DH * promo,,,,,,6 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,17 pouces,oui,oui,non,Ouvrant,6.0,oui,oui,oui,4 cylindres en ligne,1.499 cm³,"4,4 l/100 km","3,9 l/100 km",190 km/h,50 litre
CITROEN,C3 AirCross,,209.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,non,oui,non,oui,non,oui,oui,oui,Rigide,6.0,oui,oui,oui,4 cylindres,1.560 cm³,"4,5 l/100 km","3,7 l/100 km",175 km/h,45 litre
CITROEN,C3 AirCross,,239.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,non,oui,oui,oui,16 pouces,oui,oui,oui,Rigide,6.0,oui,oui,oui,4 cylindres,1.560 cm³,"4,5 l/100 km","3,7 l/100 km",175 km/h,45 litre
CITROEN,C3 AirCross,,249.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,non,oui,non,oui,non,oui,oui,oui,Rigide,6.0,oui,oui,oui,4 cylindres,1.499 cm³,"5,2 l/100 km","4,2 l/100 km",195 km/h,45 litre
CITROEN,C3 AirCross,,269.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,non,oui,oui,oui,16 pouces,oui,oui,oui,Rigide,6.0,oui,oui,oui,4 cylindres,1.499 cm³,"5,2 l/100 km","4,2 l/100 km",195 km/h,45 litre
CITROEN,C5 AirCross,,279.900 DH * promo,,,,,,6 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,non,oui,oui,oui,18 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,4 cylindres,1.499 cm³,"3,9 l/100 km","4,1 l/100 km",189 km/h,60 litre
CITROEN,C5 AirCross,,319.900 DH * promo,,,,,,8 cv,,,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,,non,oui,oui,oui,18 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,4 cylindres,1.997 cm³,"5,3 l/100 km","4,6 l/100 km",211 km/h,60 litre
CITROEN,C5 AirCross,,369.900 DH * promo,,,,,,8 cv,,,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,18 pouces,oui,oui,oui,Rigide,8.0,oui,oui,oui,4 cylindres,1.997 cm³,"5,3 l/100 km","4,6 l/100 km",211 km/h,60 litre
CITROEN,C5 AirCross,,379.900 DH * promo,,,,,,8 cv,,,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,oui,oui,oui,oui,oui,oui,oui,,oui,oui,oui,oui,18 pouces,oui,oui,oui,Panoramique ouvrant,8.0,oui,oui,oui,4 cylindres,1.997 cm³,"5,3 l/100 km","4,6 l/100 km",211 km/h,60 litre
CITROEN,Berlingo,,190.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,oui,non,oui,oui,non,non,non,oui,,non,oui,non,oui,non,non,non,oui,Rigide,2.0,oui,non,non,4 cylindres,1.597 cm³,"6,2 l/100 km","4,8 l/100 km",150 km/h,60 litre
CITROEN,Berlingo,,199.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,oui,non,oui,oui,non,non,oui,oui,,non,oui,non,oui,non,non,non,oui,Rigide,2.0,oui,non,non,4 cylindres,1.597 cm³,"6,2 l/100 km","4,8 l/100 km",150 km/h,60 litre
CITROEN,Berlingo,,215.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,non,oui,oui,non,oui,oui,oui,,non,oui,oui,oui,16 pouces,non,oui,oui,Rigide,4.0,oui,non,non,4 cylindres,1.560 cm³,"6,4 l/100 km","5,0 l/100 km",172 km/h,60 litre
CITROEN,Berlingo,,229.900 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,non,oui,oui,non,oui,oui,oui,,non,oui,oui,oui,16 pouces,non,oui,oui,Rigide,4.0,oui,non,non,4 cylindres,1.560 cm³,"6,4 l/100 km","5,0 l/100 km",172 km/h,60 litre
DACIA,Logan,,116.000 DH * promo,,,,,,7 cv,,,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,non,oui,,non,oui,non,oui,non,non,oui,non,Rigide,2.0,oui,oui,non,3 cylindres,999 cm³,"6,4 l/100 km","4,9 l/100 km",165 km/h,50 litre
DACIA,Logan,,130.000 DH * promo,,,,,,7 cv,,,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,non,oui,,non,oui,non,oui,non,non,oui,non,Rigide,2.0,oui,oui,non,3 cylindres,999 cm³,"6,8 l/100 km","5,2 l/100 km",165 km/h,50 litre
DACIA,Logan,,141.000 DH * promo,,,,,,7 cv,,,manuelle,Electrique AV/AR,non,oui,non,oui,oui,non,oui,oui,oui,,non,oui,oui,oui,16 pouces,non,oui,non,Rigide,4.0,oui,oui,non,3 cylindres,999 cm³,"6,8 l/100 km","5,2 l/100 km",165 km/h,50 litre
DACIA,Logan,,133.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,non,oui,,non,oui,non,oui,non,non,oui,non,Rigide,2.0,oui,oui,non,4 cylindres,1.461 cm³,"5,5 l/100 km","3,8 l/100 km",172 km/h,50 litre
DACIA,Logan,,144.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,non,oui,oui,non,oui,oui,oui,,non,oui,oui,oui,16 pouces,non,oui,non,Rigide,4.0,oui,oui,non,4 cylindres,1.461 cm³,"5,5 l/100 km","3,8 l/100 km",172 km/h,50 litre
DACIA,Logan,,100.400 DH * promo,,,,,,7 cv,,,manuelle,Electrique AV,non,non,non,non,non,non,oui,non,non,,non,oui,non,oui,non,non,non,non,Rigide,2.0,oui,non,non,4 cylindres,1.198 cm³,"7,7 l/100 km","4,9 l/100 km",158 km/h,50 litre
DACIA,Logan,,125.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,non,non,non,non,non,oui,non,non,,non,oui,non,oui,non,non,non,non,Rigide,2.0,oui,non,non,4 cylindres,1.461 cm³,"5,0 l/100 km","4,0 l/100 km",174 km/h,50 litre
DACIA,Logan,,133.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,,non,oui,oui,oui,16 pouces,oui,oui,non,Rigide,2.0,oui,non,non,4 cylindres,1.461 cm³,"5,0 l/100 km","4,0 l/100 km",174 km/h,50 litre
DACIA,Sandero,,116.000 DH * promo,,,,,,7 cv,,,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,non,oui,,non,oui,non,oui,non,non,oui,non,Rigide,2.0,oui,oui,non,3 cylindres,999 cm³,"6,4 l/100 km","4,9 l/100 km",165 km/h,50 litre
DACIA,Sandero,,133.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,non,oui,,non,oui,non,oui,non,non,oui,non,Rigide,2.0,oui,oui,non,4 cylindres,1.461 cm³,"5,5 l/100 km","3,8 l/100 km",172 km/h,50 litre
DACIA,Sandero,,144.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,non,oui,oui,non,oui,oui,oui,,non,oui,oui,oui,16 pouces,non,oui,non,Rigide,4.0,oui,oui,non,4 cylindres,1.461 cm³,"5,5 l/100 km","3,8 l/100 km",172 km/h,50 litre
DACIA,Sandero,,147.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,non,oui,,non,oui,non,oui,non,non,oui,non,Rigide,2.0,oui,oui,non,4 cylindres,1.461 cm³,"5,6 l/100 km","3,9 l/100 km",175 km/h,50 litre
DACIA,Sandero,,158.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,non,oui,oui,non,oui,oui,oui,,non,oui,oui,oui,16 pouces,non,oui,non,Rigide,4.0,oui,oui,non,4 cylindres,1.461 cm³,"5,6 l/100 km","3,9 l/100 km",175 km/h,50 litre
DACIA,Duster,,181.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,oui,non,oui,non,non,oui,non,non,,non,oui,non,oui,non,non,oui,oui,Rigide,2.0,oui,oui,non,4 cylindres,1.461 cm³,"5,7 l/100 km","4,9 l/100 km",155 km/h,50 litre
DACIA,Duster,,194.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,,non,oui,non,oui,16 pouces,non,oui,oui,Rigide,4.0,oui,oui,non,4 cylindres,1.461 cm³,"5,7 l/100 km","4,9 l/100 km",155 km/h,50 litre
DACIA,Duster,,203.000 DH * promo,,,,,,6 cv,,,auto.,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,,oui,oui,oui,oui,17 pouces,non,oui,oui,Rigide,4.0,oui,oui,non,4 cylindres,1.461 cm³,"5,7 l/100 km","4,9 l/100 km",155 km/h,50 litre
DACIA,Duster,,201.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,oui,non,oui,non,non,oui,non,non,,non,oui,non,oui,non,non,oui,oui,Rigide,2.0,oui,oui,non,4 cylindres,1.461 cm³,"5,3 l/100 km","4,6 l/100 km",169 km/h,50 litre
DACIA,Duster,,214.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV,non,oui,non,oui,non,non,oui,oui,oui,,non,oui,non,oui,16 pouces,non,oui,oui,Rigide,4.0,oui,oui,non,4 cylindres,1.461 cm³,"5,3 l/100 km","4,6 l/100 km",169 km/h,50 litre
DACIA,Duster,,223.000 DH * promo,,,,,,6 cv,,,auto.,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,,oui,oui,oui,oui,17 pouces,non,oui,oui,Rigide,4.0,oui,oui,non,4 cylindres,1.461 cm³,"5,3 l/100 km","4,6 l/100 km",169 km/h,50 litre
DACIA,Duster,,227.000 DH * promo,,,,,,6 cv,,,manuelle,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,,non,oui,non,oui,16 pouces,non,oui,oui,Rigide,4.0,oui,oui,non,4 cylindres,1.461 cm³,"4,8 l/100 km","4,7 l/100 km",168 km/h,50 litre
DACIA,Duster,,228.900 DH *   * Prix public,,,,,,6 cv,,,auto.,Electrique AV/AR,non,oui,non,oui,non,non,oui,oui,oui,,oui,oui,oui,oui,17 pouces,non,oui,oui,Rigide,4.0,oui,oui,non,4 cylindres,1.461 cm³,"5,3 l/100 km","4,6 l/100 km",169 km/h,50 litre
